82,-37.052052,146.09593,Whitfield Course,Cycling,2154,N
83,-37.816543,144.947118,Etihad,Australian Rules Football,1,N
84,-37.8404,144.981583,Fawkner Park,Australian Rules Football,234,N
85,-37.825859,144.986675,Goschs Paddock,Australian Rules Football,190,N
86,-37.820175,144.98277,MCG,Australian Rules Football,190,N
87,-37.799036,144.941247,North Melbourne Football Ground,Australian Rules Football,101,N
88,-37.785105,144.960662,Princes Park,Australian Rules Football,102,N
89,-37.822304,144.987903,Punt rd Recreation Reserve & Community Pool,Australian Rules Football,190,N
90,-37.783169,144.949402,Royal Park,Australian Rules Football,102,N
91,-37.785105,144.960662,Visy Park,Australian Rules Football,102,N
92,-37.792875,144.969005,Carlton Baths Community Centre,Badminton,103,Y
93,-37.783169,144.949402,Royal Park,Baseball,102,N
94,-37.792875,144.969005,Carlton Baths Community Centre,Basketball,103,Y
95,-37.796187,144.924603,Kensington Community Recreation Centre,Basketball,59,Y
96,-37.793231,144.939922,North Melbourne Community Centre,Basketball,101,Y
97,-37.799291,144.941973,North Melbourne Recreation Centre,Basketball,101,Y
98,-37.783169,144.949402,State Netball & Hockey Centre,Basketball,102,Y
99,-37.816543,144.947118,Etihad,Cricket,1,N
100,-37.8404,144.981583,Fawkner Park,Cricket,234,N
101,-37.8404,144.981583,Fawkner Park,Cricket,234,N
102,-37.825859,144.986675,Goschs Paddock,Cricket,190,N
103,-37.83272,144.975563,Kings Domain,Cricket,234,N
104,-37.820175,144.98277,MCG,Cricket,190,N
105,-37.788141,144.923465,Newmarket Reserve,Cricket,58,N
106,-37.785105,144.960662,Princes Park,Cricket,102,N
107,-37.822304,144.987903,Punt rd Recreation Reserve & Community Pool,Cricket,190,N
108,-37.783169,144.949402,Royal Park,Cricket,102,N
109,-37.783169,144.949402,Royal Park,Cricket,102,N
110,-37.821437,144.979104,Melbourne Park,Cycling,1,N
111,-37.792875,144.969005,Carlton Baths Community Centre,Gymnastics,103,Y
112,-37.783169,144.949402,State Netball & Hockey Centre,Hockey,102,N
113,-37.817225,144.96822,Melbourne Martial Arts Academy,Martial Arts,1,Y
114,-37.809912,144.95443,Flagstaff Gardens,Netball,1,N
115,-37.783169,144.949402,State Netball & Hockey Centre,Netball,102,N
116,-37.792875,144.969005,Carlton Baths Community Centre,Netball (Indoor),103,Y
117,-37.796187,144.924603,Kensington Community Recreation Centre,Netball (Indoor),59,Y
118,-37.799291,144.941973,North Melbourne Recreation Centre,Netball (Indoor),101,Y
119,-37.783169,144.949402,State Netball & Hockey Centre,Netball (Indoor),102,Y
120,-37.824674,144.981926,AAMI Park,Soccer,1,N
121,-37.8404,144.981583,Fawkner Park,Soccer,234,N
122,-37.825859,144.986675,Goschs Paddock,Soccer,190,N
123,-37.83272,144.975563,Kings Domain,Soccer,234,N
124,-37.788141,144.923465,Newmarket Reserve,Soccer,58,N
125,-37.793231,144.939922,North Melbourne Community Centre,Soccer,101,N
126,-37.785105,144.960662,Princes Park,Soccer,102,N
127,-37.783169,144.949402,Royal Park,Soccer,102,N
128,-37.783169,144.949402,State Netball & Hockey Centre,Soccer,102,N
129,-37.792875,144.969005,Carlton Baths Community Centre,Soccer (Indoor Soccer / Futsal),103,Y
130,-37.796187,144.924603,Kensington Community Recreation Centre,Soccer (Indoor Soccer / Futsal),59,Y
131,-37.793231,144.939922,North Melbourne Community Centre,Soccer (Indoor Soccer / Futsal),101,Y
132,-37.799291,144.941973,North Melbourne Recreation Centre,Soccer (Indoor Soccer / Futsal),101,Y
133,-37.8404,144.981583,Fawkner Park,Softball,234,N
134,-37.792875,144.969005,Carlton Baths Community Centre,Swimming,103,Y
135,-37.796187,144.924603,Kensington Community Recreation Centre,Swimming,59,Y
136,-37.807035,144.963103,Melbourne City Baths,Swimming,1,Y
137,-37.799291,144.941973,North Melbourne Recreation Centre,Swimming,101,Y
138,-37.822304,144.987903,Punt rd Recreation Reserve & Community Pool,Swimming,190,Y
139,-37.824674,144.981926,Westpac Centre,Swimming,1,Y
140,-37.792875,144.969005,Carlton Baths Community Centre,Team Handball,103,N
141,-37.802325,144.97286,Carlton Gardens Tennis Club,Tennis (Outdoor),1,N
142,-37.8404,144.981583,Fawkner Park,Tennis (Outdoor),234,N
143,-37.809912,144.95443,Flagstaff Gardens,Tennis (Outdoor),1,N
144,-37.794534,144.915836,Kensington Banks Tennis Club,Tennis (Outdoor),59,N
145,-37.821437,144.979104,Melbourne Park,Tennis (Outdoor),1,N
146,-37.785105,144.960662,Princes Park,Tennis (Outdoor),102,N
147,-37.785105,144.960662,Princes Park,Tennis (Outdoor),102,N
148,-37.783169,144.949402,Royal Park,Tennis (Outdoor),102,N
149,-37.783169,144.949402,Royal Park,Tennis (Outdoor),102,N
150,-37.8404,144.981583,Fawkner Park,Touch Football,234,N
151,-37.825859,144.986675,Goschs Paddock,Touch Football,190,N
152,-37.785105,144.960662,Princes Park,Touch Football,102,N
153,-37.792875,144.969005,Carlton Baths Community Centre,Volleyball,103,N
154,-37.796187,144.924603,Kensington Community Recreation Centre,Volleyball,59,N
155,-37.017126,145.13314,Anvel Loop,Cycling,1935,N
156,-37.236452,145.22054,Strath Creek Circuit,Cycling,1923,N
157,-36.036481,145.076142,Narioka Recreation Reserve,Tennis (Outdoor),1898,N
158,-37.473967,144.317832,Blackwood Sports Ground,Cricket,1255,N
159,-37.554987,144.0514,Wallace â€“ Bungaree,Cycling,923,N
160,-37.771923,144.956176,Brunswick Secondary College,Hockey,107,N
161,-38.353571,145.18718,Crib Point Circuit,Cycling,2687,N
162,-38.38577,142.23925,Port Fairy Criterium Circuit,Cycling,610,N
163,-38.304015,142.18519,Port Fairy Road Circuit,Cycling,610,N
164,-37.237832,145.219852,Strath Creek Recreation Reserve,Tennis (Outdoor),1923,N
165,-37.95,144.9,Stawell - Ararat Circuit,Cycling,1037,N
166,-36.3502,145.77581,Dookie Circuit,Cycling,1910,N
167,-38.467736,145.95008,Leongatha North Circuit,Cycling,2754,N
168,-38.457137,145.98823,Mardan Circuit,Cycling,2754,N
169,-38.529502,145.87604,Mt Misery,Cycling,2754,N
170,-37.95,144.9,Tarwin - Liptrap Circuit,Cycling,2772,N
171,-38.2443,143.99997,Winchelsea Circuit,Cycling,460,N
172,-35.16911,143.381334,Nyah Recreation Reserve,Australian Rules Football,1798,N
173,-35.271184,143.468164,Woorinen Recreation Reserve,Australian Rules Football,1794,N
174,-35.271184,143.468164,North Park Reserve,Cricket,1784,N
175,-35.16911,143.381334,Nyah Recreation Reserve,Cricket,1798,N
