131,3074,Thomastown,-37.683292,145.00751
132,3075,Lalor,-37.660402,144.99727
133,3076,Epping,-37.639742,145.02318
134,3078,Alphington,-37.780051,145.031137
135,3078,Fairfield,-37.77526,145.020245
136,3079,Ivanhoe,-32.897143,144.308606
137,3079,Ivanhoe East,-37.773462,145.061674
138,3081,Bellfield,-37.014348,143.480452
139,3081,Heidelberg Heights,-37.743007,145.053086
140,3081,Heidelberg West,-37.738411,145.042429
141,3082,Mill Park,-37.66667,145.06667
142,3083,Bundoora,-37.695726,145.060028
143,3083,Kingsbury,-37.014348,143.480452
144,3084,Eaglemont,-37.76381,145.053723
145,3084,Heidelberg,-37.753623,145.068537
146,3084,Rosanna,-37.739477,145.070472
147,3084,Viewbank,-37.739605,145.0932
148,3085,Macleod,-37.721425,145.070791
149,3085,Yallambie,-37.725183,145.093264
150,3087,Watsonia,-37.71048,145.082309
151,3087,Watsonia North,-37.696219,145.085538
152,3088,Briar Hill,-37.705799,145.121829
153,3088,Greensborough,-37.698749,145.105477
154,3088,St Helena,-37.688736,145.12727
155,3089,Diamond Creek,-37.669157,145.153108
156,3090,Plenty,-37.738786,145.115923
157,3091,Yarrambat,-37.636044,145.138168
158,3093,Lower Plenty,-37.738786,145.115923
159,3094,Montmorency,-37.718848,145.124847
160,3095,Eltham,-37.715633,145.15665
161,3095,Eltham North,-37.698038,145.144114
162,3095,Research,-37.70735,145.187014
163,3096,Wattle Glen,-37.668072,145.188718
164,3097,Bend Of Islands,-37.698052,145.279752
165,3097,Kangaroo Ground,-37.68919,145.2317
166,3097,Watsons Creek,-37.649434,145.28583
167,3099,Arthurs Creek,-37.511985,145.235101
168,3099,Cottles Bridge,-37.63333,145.21667
169,3099,Hurstbridge,-37.628928,145.181124
170,3099,Nutfield,-37.604174,145.184321
171,3099,Strathewen,-37.532294,145.276924
172,3101,Kew,-37.80571,145.027073
173,3102,Kew East,-37.79197,145.052723
174,3103,Balwyn,-37.792147,145.081808
175,3103,Deepdene,-37.014348,143.480452
176,3104,Balwyn North,-37.792147,145.081808
177,3105,Bulleen,-37.769137,145.086423
178,3106,Templestowe,-37.762392,145.108681
179,3107,Templestowe Lower,-37.762392,145.108681
180,3108,Doncaster,-37.784986,145.125157
181,3109,Doncaster East,-37.778608,145.162293
182,3111,Donvale,-37.789393,145.190076
183,3113,North Warrandyte,-37.725127,145.21428
184,3113,Warrandyte,-37.747552,145.210792
185,3114,Park Orchards,-37.77647,145.215156
186,3115,Wonga Park,-37.73333,145.26667
187,3116,Chirnside Park,-37.7386,145.31431
188,3121,Burnley,-37.828455,145.017529
189,3121,Cremorne,-37.828812,144.99275
190,3121,Richmond,-37.819309,145.002272
191,3122,Hawthorn,-37.830953,145.04965
192,3123,Hawthorn East,-37.830953,145.04965
193,3124,Camberwell,-37.840615,145.073681
194,3125,Burwood,-37.849757,145.112263
195,3126,Canterbury,-37.824641,145.078192
196,3127,Mont Albert,-37.803071,145.110565
197,3127,Surrey Hills,-37.82628,145.098326
198,3128,Box Hill,-37.821671,145.124986
199,3128,Box Hill South,-37.836404,145.122927
200,3129,Box Hill North,-37.805301,145.129205
201,3129,Mont Albert North,-37.803071,145.110565
202,3130,Blackburn,-37.820895,145.153621
203,3130,Blackburn North,-37.805604,145.155181
204,3130,Blackburn South,-37.838941,145.146375
205,3131,Forest Hill,-37.839436,145.171219
206,3131,Nunawading,-37.81746,145.175754
207,3132,Mitcham,-37.818616,145.198736
208,3133,Vermont,-37.838232,145.198967
209,3133,Vermont South,-37.854267,145.188179
210,3134,Ringwood,-37.81277,145.250125
211,3134,Ringwood North,-37.797493,145.227041
212,3134,Warrandyte South,-37.760098,145.245251
213,3134,Warranwood,-37.773519,145.25013
214,3135,Heathmont,-37.83042,145.244463
215,3135,Ringwood East,-37.81277,145.250125
216,3136,Croydon,-33.878733,151.11547
217,3136,Croydon Hills,-37.775703,145.266333
218,3136,Croydon North,-37.771722,145.284195
219,3136,Croydon South,-37.815118,145.277824
220,3137,Kilsyth,-37.814206,145.318689
221,3137,Kilsyth South,-37.831016,145.309145
222,3138,Mooroolbark,-37.786641,145.321308
223,3139,Beenak,-37.014348,143.480452
224,3139,Don Valley,-37.730756,145.591967
225,3139,Hoddles Creek,-37.807845,145.592133
226,3139,Launching Place,-37.780297,145.569464
227,3139,Seville,-32.135459,115.990182
228,3139,Seville East,-37.77676,145.497672
229,3139,Wandin East,-37.813373,145.453255
230,3139,Wandin North,-37.783577,145.425874
231,3139,Woori Yallock,-37.780416,145.535416
232,3139,Yellingbo,-37.835046,145.51393
233,3140,Lilydale,-37.756045,145.366352
234,3141,South Yarra,-37.839343,144.992062
235,3142,Toorak,-37.841535,145.017093
236,3143,Armadale,-32.150311,116.007062
237,3144,Kooyong,-37.841207,145.035428
238,3144,Malvern,-37.874914,145.05727
239,3145,Caulfield East,-37.882324,145.045081
240,3145,Malvern East,-37.874914,145.05727
241,3146,Glen Iris,-37.85582,145.064896
242,3147,Ashburton,-37.867031,145.080559
243,3147,Ashwood,-37.867245,145.102423
244,3148,Chadstone,-37.882523,145.099944
245,3149,Mount Waverley,-37.878349,145.129464
246,3150,Glen Waverley,-37.88067,145.166186
247,3150,Wheelers Hill,-37.907359,145.185987
248,3151,Burwood East,-37.853726,145.149737
249,3152,Wantirna,-37.853146,145.225724
